Weights
[-0.05219859  1.05219859]
[ 3.22728655 -2.22728655]
[-0.12499285  1.12499285]
[0.4800573 0.5199427]
[ 2.52476026 -1.52476026]
[-8.20250288  9.20250288]
[ 1.27002664 -0.27002664]
[0.83263436 0.16736564]
[-0.78978409  1.78978409]
[ 1.55088442 -0.55088442]
[-1.4662486  2.4662486]
[0.98910719 0.01089281]
