Weights
[-0.02746054  1.02746054]
[ 2.40493081 -1.40493081]
[0.0331347 0.9668653]
[0.73765756 0.26234244]
[0.44639082 0.55360918]
[-2.99058124  3.99058124]
[ 1.21845505 -0.21845505]
[0.16727333 0.83272667]
[-0.03255756  1.03255756]
[0.33878934 0.66121066]
[-0.05249902  1.05249902]
[-0.1423804  1.1423804]
[-0.09757943  1.09757943]
[ 1.29866943 -0.29866943]
[-0.2617972  1.2617972]
