time,nb dead,nb package
1000,0,300
2000,0,300
3000,0,300
4000,0,300
5000,0,300
6000,0,300
7000,0,300
8000,1,253
9000,3,198
10000,5,44
11000,5,44
12000,5,44
13000,6,44
14000,6,44
15000,6,44
16000,7,44
17000,7,44
18000,9,24
19000,10,24
20000,10,24
21000,13,24
22000,13,24
23000,14,24
24000,15,24
25000,17,24
26000,17,24
27000,17,24
28000,18,24
29000,18,24
30000,18,24
31000,18,24
32000,20,41
33000,20,41
34000,21,41
35000,22,41
36000,22,41
37000,22,41
38000,22,41
39000,22,41
40000,23,41
41000,23,41
42000,24,32
43000,24,32
44000,26,32
45000,26,32
46000,26,32
47000,26,32
48000,26,32
49000,26,32
50000,27,32
51000,27,32
52000,27,32
53000,27,32
54000,27,32
55000,27,32
56000,27,32
57000,27,32
58000,27,32
59000,27,32
60000,27,32
61000,27,32
62000,28,32
63000,28,32
64000,28,32
65000,29,32
66000,29,32
67000,30,32
68000,31,32
69000,31,32
70000,31,32
71000,32,32
72000,32,32
73000,32,32
74000,32,32
75000,32,32
76000,32,32
77000,33,32
78000,33,32
79000,33,32
80000,33,32
81000,33,32
82000,33,32
83000,33,32
84000,33,32
85000,34,32
86000,34,32
87000,34,32
88000,34,32
89000,34,32
90000,34,32
91000,34,32
92000,34,32
93000,34,32
94000,34,32
95000,34,32
96000,34,32
97000,34,32
98000,34,32
99000,34,32
100000,34,32
101000,34,32
102000,34,32
103000,34,32
104000,34,32
105000,35,32
106000,35,32
107000,35,32
108000,35,32
109000,35,32
110000,36,32
111000,36,32
112000,36,32
113000,36,32
114000,36,32
115000,36,32
116000,36,32
117000,36,32
118000,36,32
119000,36,32
120000,36,32
121000,36,32
122000,36,32
123000,36,32
124000,36,32
125000,36,32
126000,36,32
127000,36,32
128000,36,32
129000,36,32
130000,37,32
131000,37,32
132000,37,32
133000,37,32
134000,37,32
135000,37,32
136000,37,32
137000,37,32
138000,37,32
139000,37,32
140000,38,32
141000,38,32
142000,38,32
143000,38,32
144000,38,32
145000,38,32
146000,38,32
147000,38,32
148000,38,32
149000,38,32
150000,40,32
151000,40,32
152000,40,32
153000,40,32
154000,40,32
155000,40,32
156000,40,32
157000,40,32
158000,40,32
159000,40,32
160000,40,32
161000,40,32
162000,40,32
163000,40,32
164000,40,32
165000,40,32
166000,40,32
167000,40,32
168000,40,32
169000,41,32
170000,41,32
171000,41,32
172000,41,32
173000,41,32
174000,41,32
175000,41,32
176000,41,32
177000,41,32
178000,41,32
179000,41,32
180000,42,32
181000,42,32
182000,42,32
183000,42,32
184000,42,32
185000,42,32
186000,42,32
187000,42,32
188000,42,32
189000,43,32
190000,43,32
191000,43,32
192000,43,32
193000,44,32
194000,44,32
195000,44,32
196000,44,32
197000,45,20
198000,45,20
199000,45,20
200000,45,20
