time,nb dead,nb package
1000,0,300
2000,0,300
3000,0,300
4000,0,300
5000,1,247
6000,3,200
7000,5,44
8000,5,44
9000,5,44
10000,6,44
11000,6,44
12000,6,44
13000,8,24
14000,9,24
15000,11,24
16000,11,24
17000,11,24
18000,12,24
19000,16,24
20000,18,41
21000,18,41
22000,19,41
23000,19,41
24000,20,41
25000,21,41
26000,21,41
27000,23,41
28000,23,41
29000,23,41
30000,24,41
31000,25,41
32000,26,41
33000,27,32
34000,27,32
35000,27,32
36000,27,32
37000,27,32
38000,27,32
39000,27,32
40000,29,21
41000,29,21
42000,30,21
43000,30,21
44000,30,21
45000,30,21
46000,31,21
47000,32,21
48000,32,21
49000,32,21
50000,32,21
51000,32,21
52000,32,21
53000,32,21
54000,32,21
55000,33,21
56000,33,21
57000,34,21
58000,35,21
59000,36,21
60000,36,21
61000,36,21
62000,36,21
63000,36,21
64000,36,21
65000,36,21
66000,36,21
67000,36,21
68000,36,21
69000,36,21
70000,36,21
71000,36,21
72000,36,21
73000,37,21
74000,37,21
75000,37,21
76000,37,21
77000,37,21
78000,37,21
79000,37,21
80000,37,21
81000,37,21
82000,38,21
83000,38,21
84000,38,21
85000,38,21
86000,38,21
87000,39,21
88000,39,21
89000,39,21
90000,40,21
91000,40,21
92000,40,21
93000,40,21
94000,40,21
95000,40,21
96000,40,21
97000,40,21
98000,40,21
99000,40,21
100000,40,21
101000,40,21
102000,40,21
103000,40,21
104000,40,21
105000,41,21
106000,41,21
107000,41,21
108000,41,21
109000,41,21
110000,41,21
111000,43,21
112000,44,21
113000,44,21
114000,45,21
115000,45,21
116000,45,21
117000,45,21
118000,46,21
119000,46,21
120000,46,21
121000,46,21
122000,46,21
123000,46,21
124000,46,21
125000,47,21
126000,48,21
127000,50,21
128000,50,21
129000,50,21
130000,50,21
131000,50,21
132000,50,21
133000,50,21
134000,50,21
135000,50,21
136000,50,21
137000,51,21
138000,52,21
139000,53,21
140000,53,21
141000,53,21
142000,53,21
143000,54,7
144000,54,7
145000,54,7
146000,54,7
147000,54,7
148000,54,7
149000,54,7
150000,54,7
151000,55,7
152000,55,7
153000,55,7
154000,55,7
155000,56,7
156000,57,7
157000,58,7
158000,58,7
159000,58,7
160000,58,7
161000,58,7
162000,58,7
163000,58,7
164000,58,7
165000,58,7
166000,59,7
167000,60,7
168000,60,7
169000,60,7
170000,60,7
171000,60,7
172000,61,7
173000,61,7
174000,62,7
175000,62,7
176000,62,7
177000,62,7
178000,62,7
179000,62,7
180000,63,7
181000,63,7
182000,63,7
183000,63,7
184000,63,7
185000,63,7
186000,64,7
187000,64,7
188000,64,7
189000,64,7
190000,65,7
191000,67,7
192000,67,7
193000,67,7
194000,67,7
195000,67,7
196000,68,7
197000,69,7
198000,69,7
199000,69,7
200000,69,7
