Weights
[-0.0694555  1.0694555]
[0.07172921 0.92827079]
[0.00439895 0.99560105]
[ 1.29589581 -0.29589581]
[-0.07095854  1.07095854]
[ 1.5727624 -0.5727624]
[0.50107789 0.49892211]
[-0.13533811  1.13533811]
[-0.05000415  1.05000415]
