Weights
[-0.06883351  1.06883351]
[0.02265737 0.97734263]
[ 2.92726747 -1.92726747]
[0.53360935 0.46639065]
[-0.08688698  1.08688698]
[0.38432191 0.61567809]
[ 1.30875059 -0.30875059]
