Weights
[-0.06883351  1.06883351]
[0.003878 0.996122]
[ 2.21115584 -1.21115584]
[-0.35052666  1.35052666]
[-3.52892549  4.52892549]
[ 1.00741389 -0.00741389]
[ 1.06383679 -0.06383679]
