Weights
[-0.06883351  1.06883351]
[0.23328365 0.76671635]
[0.08680397 0.91319603]
[0.27723422 0.72276578]
[0.87767419 0.12232581]
[0.49199207 0.50800793]
[-0.07641095  1.07641095]
[0.11509325 0.88490675]
[ 1.87204963 -0.87204963]
[-0.01142209  1.01142209]
[0.37834848 0.62165152]
[0.62672821 0.37327179]
[-0.06959686  1.06959686]
[-7.54962542  8.54962542]
[0.40975782 0.59024218]
[-3.2072603  4.2072603]
[ 2.68759143 -1.68759143]
