Weights
[-0.06883351  1.06883351]
[0.02265737 0.97734263]
[ 2.92726747 -1.92726747]
[-0.29912872  1.29912872]
[ 20.51985606 -19.51985606]
[-2.42530028  3.42530028]
[-0.14677526  1.14677526]
