Weights
[-0.06977819  1.06977819]
[0.02494808 0.97505192]
[0.46696491 0.53303509]
[-4.62493512e-04  1.00046249e+00]
[0.15295684 0.84704316]
[0.20781501 0.79218499]
[0.42242111 0.57757889]
[-0.39958192  1.39958192]
[-0.72247255  1.72247255]
[0.87585214 0.12414786]
[0.9291471 0.0708529]
[-0.13642235  1.13642235]
[ 1.01737372 -0.01737372]
[0.7274417 0.2725583]
[0.39202377 0.60797623]
[0.63526153 0.36473847]
[0.57377433 0.42622567]
