Weights
[-0.06865296  1.06865296]
[0.00594464 0.99405536]
[ 7.43893885 -6.43893885]
[-0.77125085  1.77125085]
[ 5.64976538 -4.64976538]
[0.1438689 0.8561311]
[-0.24070331  1.24070331]
[0.78568347 0.21431653]
