Weights
[-0.06675944  1.06675944]
[ 1.11214925 -0.11214925]
[0.05933475 0.94066525]
[0.44880943 0.55119057]
[-0.61973939  1.61973939]
[-0.02295099  1.02295099]
[-6.24408589  7.24408589]
[0.61977577 0.38022423]
[ 1.13000646 -0.13000646]
