Weights
[-0.0763352  1.0763352]
[ 1.88572962 -0.88572962]
[-0.04673301  1.04673301]
[ 1.83704941 -0.83704941]
[-0.06537656  1.06537656]
[-0.10358003  1.10358003]
[0.87152383 0.12847617]
[-1.05534469  2.05534469]
[0.93258947 0.06741053]
[-0.08103244  1.08103244]
[0.32672221 0.67327779]
[-0.87681338  1.87681338]
[0.01080926 0.98919074]
[-1.01812205  2.01812205]
[ 14.81053551 -13.81053551]
[-0.95630198  1.95630198]
