E_ele,M_ele
0.1422789446538685,0.012195121949732303
0.13684822078556272,0.012195121949732303
0.1422898213166434,0.012345679010821523
0.1230331539160644,0.012195121949732303
0.17799222176166696,0.012195121949732303
0.1422798874053231,0.012195121949732303
0.12303373707205545,0.012195121949732303
0.17799198216100118,0.012195121949732303
0.24946226304272498,0.012195121949732303
0.0838174618404187,0.012195121949732303
0.02314421885543395,0.012195121949732303
0.006373184658782279,0.012195121949732303
0.012827962807804549,0.012195121949732303
0.009428591909741426,0.012195121949732303
0.08445376235022474,0.012195121949732303
0.17287195897954624,0.012195121949732303
0.13916580717240246,0.012195121949732303
0.14227845370801062,0.012345679010821523
0.008343259329575518,0.012658227846498959
0.003997525210966313,0.012195121949732303
0.013391926788693154,0.012345679010821523
0.007390441534653928,0.012195121949732303
0.008872294428427206,0.012195121949732303
0.08890179809982664,0.012195121949732303
0.14662341859913897,0.012195121949732303
0.2494634696942563,0.012195121949732303
0.14227857300205402,0.012345679010821523
0.08722261361112929,0.012195121949732303
0.10166692792649538,0.012345679010821523
0.03504181192105141,0.012195121949732303
0.1303786255134146,0.0124999999984375
0.1314507866161925,0.012987012985326363
0.11531208802459281,0.012345679010821523
0.007265173688358018,0.012195121949732303
0.00326967693190163,0.012345679010821523
0.007288408034417953,0.012195121949732303
0.047358575935438296,0.012195121949732303
0.002161774671024144,0.012195121949732303
0.12859345032637712,0.012195121949732303
0.1097683699436735,0.012195121949732303
0.14228527780158495,0.012195121949732303
0.1391476923488216,0.012195121949732303
0.1422771339800553,0.012345679010821523
0.13916783639150768,0.012195121949732303
0.19005339691634002,0.012658227846498959
0.12438939425840122,0.01428571428367347
0.00588296622743514,0.012195121949732303
0.013406446893463703,0.012195121949732303
0.06428240490196134,0.012345679010821523
0.11341124798248911,0.012195121949732303
0.07058251553920088,0.012195121949732303
0.03852023541151607,0.012345679010821523
0.08953056420054835,0.012195121949732303
0.3176885240618001,0.012195121949732303
0.28933003231988674,0.012195121949732303
0.17798793849239303,0.012195121949732303
0.14227886630543526,0.012195121949732303
0.15148236948330027,0.012195121949732303
0.10423183176534108,0.012345679010821523
0.12303287818337941,0.013333333331555557
0.012214348211713256,0.012195121949732303
0.17310555561536478,0.012195121949732303
0.27182152539217724,0.012195121949732303
0.1514653031974053,0.012195121949732303
0.18119385300089386,0.012195121949732303
0.08921087141858858,0.012195121949732303
0.08767814943997093,0.012195121949732303
0.06984967191582685,0.012195121949732303
0.01650514608032194,0.012195121949732303
0.11595519043083355,0.012195121949732303
0.10263589748076908,0.012820512818869166
0.09360947150948468,0.012195121949732303
0.151664293951302,0.012195121949732303
0.01042962605959869,0.012195121949732303
0.1392223439628301,0.012195121949732303
0.010425329124063057,0.012195121949732303
0.13916756453823775,0.012195121949732303
0.1391653975619269,0.012195121949732303
0.12235218068672217,0.012195121949732303
0.12402706198116738,0.012195121949732303
0.007182051420512547,0.012195121949732303
0.0744950381974061,0.012195121949732303
0.07341074780680562,0.012195121949732303
0.07314166387063126,0.012195121949732303
0.07328475576268975,0.012195121949732303
0.07283414908519698,0.012195121949732303
0.14660727782289418,0.012195121949732303
0.007734146391974582,0.012195121949732303
0.002895701581183394,0.012195121949732303
0.14661223308110558,0.012195121949732303
0.31791548654926066,0.012195121949732303
0.14227535976233038,0.012345679010821523
0.3963530933701374,0.012195121949732303
0.14227874322811324,0.012345679010821523
0.004184135606201388,0.012195121949732303
0.016595358609729997,0.012195121949732303
0.06317731378490513,0.01428571428367347
0.11290057021369947,0.019230769227071006
0.08224148527008827,0.012345679010821523
0.03459504271408473,0.012195121949732303
0.008815541688296676,0.012195121949732303
0.0073738198412297284,0.0124999999984375
0.07302351249866855,0.0124999999984375
0.06509571010102733,0.012195121949732303
0.07419418536557133,0.012345679010821523
0.09121685598252703,0.0124999999984375
0.1045030274692144,0.012195121949732303
0.018012860683310237,0.012195121949732303
0.10450455388926558,0.012195121949732303
0.17708396382373007,0.012195121949732303
0.21575492089789886,0.012195121949732303
0.10423448043435726,0.012195121949732303
0.15147994202044138,0.012195121949732303
0.006167820213357286,0.012195121949732303
0.15148911779554675,0.012195121949732303
0.17798991909003167,0.0124999999984375
0.04556886047369658,0.012195121949732303
0.14665403471625585,0.012195121949732303
0.1230329447827009,0.012195121949732303
0.004094180027360288,0.012195121949732303
0.04770728814307957,0.012195121949732303
0.07055948593209661,0.012195121949732303
0.061324775747535455,0.012195121949732303
0.18488144107566623,0.012195121949732303
0.020343915086310494,0.012195121949732303
0.08759220409608107,0.0124999999984375
0.10839065775715431,0.0124999999984375
0.0879983427451385,0.012195121949732303
0.008652738526304181,0.012195121949732303
0.06037747006862954,0.012195121949732303
0.07173701030981681,0.012195121949732303
0.013957032420998996,0.012195121949732303
0.07257059819430565,0.012195121949732303
0.05092433896284106,0.012195121949732303
0.02511240811827134,0.012195121949732303
0.12155461690734286,0.012195121949732303
0.1051886385435512,0.012195121949732303
0.10217997321457815,0.012195121949732303
0.1019042022197507,0.012195121949732303
0.10174433863348183,0.012195121949732303
0.10158484333177116,0.012195121949732303
0.1015730792726034,0.012195121949732303
0.10140467263454502,0.012195121949732303
0.10128552963239366,0.012195121949732303
0.10109612115504293,0.012195121949732303
0.10107063465284445,0.012345679010821523
0.10095176636113143,0.012195121949732303
0.10080688015033758,0.012195121949732303
0.011779322069461452,0.012345679010821523
0.005235850217335481,0.012345679010821523
0.09121325906390226,0.012987012985326363
0.11391854477776263,0.012820512818869166
0.13217968914691744,0.012195121949732303
0.4922162129303699,0.012195121949732303
0.13684953670889546,0.012195121949732303
0.2157329345286163,0.012195121949732303
0.2893085533732689,0.012195121949732303
0.14227836183082732,0.012658227846498959
0.09435791461350196,0.012195121949732303
0.17801408865004395,0.012195121949732303
0.14659317289733645,0.012195121949732303
0.17800946497364206,0.012195121949732303
0.11682815508930097,0.012345679010821523
0.1728744959937653,0.012195121949732303
0.3178568713821699,0.012195121949732303
0.123034357521383,0.012195121949732303
0.010615688818772707,0.012195121949732303
0.014253279614156731,0.012195121949732303
0.1823887275973842,0.012195121949732303
0.007487696793957549,0.012195121949732303
0.13015141392576787,0.012658227846498959
0.18511683311295574,0.012195121949732303
0.14431959874363862,0.012195121949732303
0.16418229769418294,0.012195121949732303
0.12166070631162355,0.012195121949732303
0.13921684753682573,0.012195121949732303
0.0035256287376836948,0.012195121949732303
0.06066128150534839,0.012345679010821523
0.03110192543372664,0.012195121949732303
0.10004199516137799,0.012658227846498959
0.0657939009009647,0.012195121949732303
0.11974584975284847,0.012195121949732303
0.07612745906408909,0.012195121949732303
0.004890180815543615,0.012195121949732303
0.1290316450086888,0.012195121949732303
0.004921464702977988,0.012195121949732303
0.1291232782620163,0.012195121949732303
