Weights
[-0.07080778  1.07080778]
[-0.0045746  1.0045746]
[0.72528025 0.27471975]
[-0.52003489  1.52003489]
[ 2.45325917 -1.45325917]
[0.28478054 0.71521946]
[-0.08210259  1.08210259]
[ 49.71177994 -48.71177994]
