Weights
[-0.04372102  1.04372102]
[ 1.39587245 -0.39587245]
[-0.05822382  1.05822382]
[ 1.47334867 -0.47334867]
[0.20956265 0.79043735]
[-0.02016129  1.02016129]
[ 2.39111788 -1.39111788]
