delta
1526.7995218987244
612.4495242722742
2275.252166100099
1620.7093469930333
101.65648954015523
1466.5261903158807
194.24322044462315
28.93765034544049
25.106412304307014
155.50348882375692
215.5285274575872
122.77772717999687
1834.09695209641
1266.5487228769816
98.74055446638886
3092.1034647406195
102.28663288025564
1570.4262182613602
1252.7076710037
23.698423290894425
2609.365081005588
1024.3295368745748
1373.0539574316863
11237.32264873902
