Weights
[-0.06978908  1.06978908]
[0.2247584 0.7752416]
[0.0523093 0.9476907]
[0.11389245 0.88610755]
[-0.77242501  1.77242501]
[ 2.33666774 -1.33666774]
[0.26669779 0.73330221]
[0.45072149 0.54927851]
[ 2.13279332 -1.13279332]
[0.00735117 0.99264883]
[ 2.77517763 -1.77517763]
[0.00526201 0.99473799]
[ 27.72489795 -26.72489795]
