Weights
[-0.07122883  1.07122883]
[0.05521898 0.94478102]
[0.14683732 0.85316268]
[-0.06644225  1.06644225]
[-0.10422437  1.10422437]
[ 1.17721516 -0.17721516]
[ 1.26411242 -0.26411242]
[-0.63094942  1.63094942]
[0.13758225 0.86241775]
[0.34078218 0.65921782]
[-0.07318817  1.07318817]
[ 7.06414949 -6.06414949]
[-0.07209933  1.07209933]
[0.91112404 0.08887596]
[0.91112143 0.08887857]
