time,nb dead,nb package
1000,0,300
2000,0,300
3000,0,300
4000,0,300
5000,0,300
6000,0,300
7000,0,300
8000,0,300
9000,2,253
10000,2,253
11000,3,198
12000,5,145
13000,6,44
14000,6,44
15000,8,44
16000,8,44
17000,9,24
18000,9,24
19000,9,24
20000,11,24
21000,12,24
22000,13,24
23000,14,24
24000,15,24
25000,16,24
26000,16,24
27000,16,24
28000,17,24
29000,18,41
30000,18,41
31000,19,41
32000,20,41
33000,20,41
34000,21,41
35000,22,41
36000,22,41
37000,22,41
38000,22,41
39000,23,41
40000,23,41
41000,23,41
42000,23,41
43000,24,32
44000,24,32
45000,25,32
46000,25,32
47000,25,32
48000,25,32
49000,25,32
50000,26,32
51000,28,32
52000,28,32
53000,28,32
54000,29,32
55000,29,32
56000,29,32
57000,29,32
58000,29,32
59000,30,32
60000,30,32
61000,30,32
62000,30,32
63000,30,32
64000,30,32
65000,30,32
66000,30,32
67000,30,32
68000,30,32
69000,30,32
70000,30,32
71000,30,32
72000,30,32
73000,30,32
74000,30,32
75000,30,32
76000,30,32
77000,30,32
78000,30,32
79000,30,32
80000,31,32
81000,31,32
82000,31,32
83000,31,32
84000,31,32
85000,31,32
86000,32,32
87000,32,32
88000,32,32
89000,32,32
90000,33,32
91000,33,32
92000,34,32
93000,34,32
94000,34,32
95000,34,32
96000,34,32
97000,34,32
98000,34,32
99000,35,32
100000,35,32
101000,35,32
102000,35,32
103000,35,32
104000,35,32
105000,35,32
106000,35,32
107000,35,32
108000,35,32
109000,36,32
110000,36,32
111000,36,32
112000,36,32
113000,36,32
114000,36,32
115000,36,32
116000,36,32
117000,36,32
118000,37,32
119000,38,32
120000,38,32
121000,38,32
122000,39,32
123000,39,32
124000,39,32
125000,39,32
126000,39,32
127000,39,32
128000,40,32
129000,40,32
130000,40,32
131000,40,32
132000,40,32
133000,40,32
134000,40,32
135000,40,32
136000,40,32
137000,40,32
138000,40,32
139000,41,32
140000,41,32
141000,41,32
142000,41,32
143000,41,32
144000,41,32
145000,41,32
146000,42,32
147000,42,32
148000,42,32
149000,42,32
150000,42,32
151000,42,32
152000,43,32
153000,43,32
154000,43,32
155000,43,32
156000,43,32
157000,44,32
158000,44,32
159000,44,32
160000,44,32
161000,44,32
162000,44,32
163000,44,32
164000,44,32
165000,44,32
166000,44,32
167000,44,32
168000,44,32
169000,44,32
170000,44,32
171000,44,32
172000,44,32
173000,44,32
174000,44,32
175000,44,32
176000,44,32
177000,44,32
178000,44,32
179000,44,32
180000,45,32
181000,45,32
182000,45,32
183000,45,32
184000,45,32
185000,45,32
186000,45,32
187000,45,32
188000,45,32
189000,45,32
190000,45,32
191000,45,32
192000,45,32
193000,45,32
194000,45,32
195000,45,32
196000,45,32
197000,45,32
198000,45,32
199000,45,32
200000,46,32
