delta
1710.613681376838
1184.7178894190329
4259.30257642421
81.47793214364538
2469.132934563382
1474.8089832262103
172.7201459252974
987.82824959356
273.6817124839945
437.50894165340287
3116.644623587803
482.9546967603528
656.7316203003065
4027.067350443598
121.93541939789793
1039.9459956702412
529.8900594717488
500.44484232656396
140.78222464358987
976.2662124553462
242.29868952191464
-15.761092382985225
2479.8179806192566
11.954452754507656
3.096874044807919
2.742116200781311
2.951998264325084
3.809324434849259
3.3756802221541875
2.7104576914935024
1.125248478325375
5.420555301869172
2.2559095683318446
2.187930867970863
3.043827706074808
5.141806441519293
78.83665628066228
3.396785911791085
0.205449715766008
1439.4020891913533
1836.2294063006193
528.2117574672739
416.05361020104465
2663.2562815021884
1500.8952612772264
130.60371826992923
-1611.041271433336
1699.3730736715734
5187.355418376515
768.1214468192484
231.3485424026294
1478.020825774067
78.7399919970776
127.1301779414207
6085.2012970380165
1283.7068011595256
3929.964077479279
628.0816145530698
1254.2255959972827
236.27443574128847
