E_ele,M_ele
0.1041438013355104,0.012195121949732303
0.10488184047181076,0.012195121949732303
0.09261646657651702,0.012345679010821523
0.1765562765957656,0.012195121949732303
0.092601418496985,0.012345679010821523
0.09341261993756256,0.012195121949732303
0.17655734847687388,0.012195121949732303
0.10484868766991207,0.012195121949732303
0.09023420600077701,0.012345679010821523
0.01572576321423844,0.012345679010821523
0.0722233748677475,0.012345679010821523
0.0037117583952209414,0.012195121949732303
0.009994065061364079,0.012195121949732303
0.006867104879494812,0.012195121949732303
0.006055485073683014,0.012195121949732303
0.01034810826344802,0.012195121949732303
0.006405795379706439,0.012195121949732303
0.009209411802801439,0.012195121949732303
0.005992840230054364,0.012195121949732303
0.010370710519242552,0.012195121949732303
0.006154498367824235,0.012820512818869166
0.13330971012665005,0.012195121949732303
0.11868460691774162,0.012195121949732303
0.11451512372187916,0.012195121949732303
0.1185567978617657,0.012195121949732303
0.11855533425289314,0.012195121949732303
0.11855463846484511,0.012195121949732303
0.11855374423806733,0.012195121949732303
0.11855229443087781,0.012345679010821523
0.11855036696992703,0.012195121949732303
0.11854920235277361,0.012195121949732303
0.11854754096946475,0.012195121949732303
0.1185462908023603,0.012195121949732303
0.11854453873974123,0.012345679010821523
0.11854286752446835,0.012195121949732303
0.11854075215703135,0.012345679010821523
0.11447690328476137,0.012345679010821523
0.005564280258083395,0.012345679010821523
0.004828348588820309,0.012987012985326363
0.14234470239925237,0.012345679010821523
0.10415040281697642,0.012195121949732303
0.1526340481140436,0.012195121949732303
0.09341479667082399,0.012195121949732303
0.10414461373172199,0.012195121949732303
0.0934142917834417,0.012987012985326363
0.11846038067743747,0.012658227846498959
0.004470723038599567,0.012195121949732303
0.09265708281941469,0.012345679010821523
0.10491098019642077,0.012658227846498959
0.09265650012485016,0.012195121949732303
0.10491114476833692,0.012195121949732303
0.09265745906887271,0.012195121949732303
0.1049150598661615,0.013698630135109777
0.09266256576757989,0.01515151514921947
0.10492281937136207,0.0
0.07218878859678869,0.012195121949732303
0.06584862403165347,0.0124999999984375
0.072190877653306,0.013698630135109777
0.06585046260190866,0.0
0.07219252079957565,0.013698630135109777
