E_ele,M_ele
0.14230325809303634,0.012195121949732303
0.12305627248767281,0.012195121949732303
0.14230326938355833,0.012195121949732303
0.2495424021927956,0.012195121949732303
0.0742888394328609,0.012195121949732303
0.12373974840925184,0.012195121949732303
0.01452518238070847,0.012195121949732303
0.1381523303717031,0.012195121949732303
0.015823638291195055,0.012195121949732303
0.01868382491575553,0.012195121949732303
0.02221800776198592,0.012195121949732303
0.16118960154785214,0.012195121949732303
0.15822616664726302,0.012195121949732303
0.11697725500538184,0.012195121949732303
0.11039883572723543,0.012195121949732303
0.10514571500867842,0.012195121949732303
0.10083069601559688,0.012195121949732303
0.07098675852778756,0.012195121949732303
0.06718751700539022,0.012195121949732303
0.05449578938857026,0.012195121949732303
0.05008981028537176,0.012195121949732303
