Weights
[-0.04277502  1.04277502]
[-0.0312669  1.0312669]
[-8.69417232  9.69417232]
[0.53702668 0.46297332]
[0.18933012 0.81066988]
[ 1.18522676 -0.18522676]
[ 1.00478571 -0.00478571]
