Weights
[-0.05367536  1.05367536]
[-0.24404489  1.24404489]
[-3.96699186  4.96699186]
[0.11537138 0.88462862]
[ 2.56146694 -1.56146694]
[-0.09292213  1.09292213]
[0.89834691 0.10165309]
[0.777768 0.222232]
