time,nb dead,nb package
1000,0,300
2000,0,300
3000,0,300
4000,0,300
5000,0,300
6000,0,300
7000,1,300
8000,3,121
9000,5,5
10000,5,5
11000,6,5
12000,7,5
13000,7,5
14000,7,5
15000,7,5
16000,7,5
17000,7,5
18000,10,5
19000,11,5
20000,12,5
21000,12,5
22000,13,5
23000,16,5
24000,17,5
25000,18,5
26000,19,5
27000,20,5
28000,21,5
29000,22,5
30000,22,5
31000,23,5
32000,23,5
33000,23,5
34000,23,5
35000,23,5
36000,23,5
37000,24,5
38000,24,5
39000,24,5
40000,24,5
41000,25,5
42000,26,5
43000,26,5
44000,26,5
45000,26,5
46000,26,5
47000,26,5
48000,27,5
49000,27,5
50000,27,5
51000,27,5
52000,27,5
53000,27,5
54000,27,5
55000,27,5
56000,28,5
57000,28,5
58000,29,5
59000,30,5
60000,30,5
61000,30,5
62000,30,5
63000,30,5
64000,31,5
65000,31,5
66000,31,5
67000,31,5
68000,33,5
69000,33,5
70000,33,5
71000,33,5
72000,34,5
73000,34,5
74000,35,5
75000,35,5
76000,35,5
77000,35,5
78000,35,5
79000,35,5
80000,36,5
81000,36,5
82000,36,5
83000,36,5
84000,37,5
85000,37,5
86000,37,5
87000,38,5
88000,38,5
89000,38,5
90000,38,5
91000,38,5
92000,38,5
93000,39,5
94000,40,5
95000,40,5
96000,40,5
97000,40,5
98000,40,5
99000,40,5
100000,41,5
101000,41,5
102000,42,5
103000,42,5
104000,42,5
105000,42,5
106000,42,5
107000,43,5
108000,43,5
109000,43,5
110000,43,5
111000,43,5
112000,43,5
113000,43,5
114000,44,5
115000,44,5
116000,44,5
117000,45,5
118000,46,5
119000,46,5
120000,46,5
121000,46,5
122000,46,5
123000,46,5
124000,46,5
125000,48,5
126000,48,5
127000,48,5
128000,48,5
129000,49,5
130000,51,5
131000,51,5
132000,51,5
133000,51,5
134000,51,5
135000,51,5
136000,51,5
137000,51,5
138000,52,5
139000,53,5
140000,53,5
141000,53,5
142000,53,5
143000,54,5
144000,54,5
145000,55,5
146000,55,5
147000,55,5
148000,55,5
149000,55,5
150000,55,5
151000,55,5
152000,55,5
153000,55,5
154000,55,5
155000,56,5
156000,56,5
157000,56,5
158000,56,5
159000,56,5
160000,56,5
161000,56,5
162000,56,5
163000,57,5
164000,57,5
165000,57,5
166000,57,5
167000,57,5
168000,57,5
169000,57,5
170000,57,5
171000,57,5
172000,57,5
173000,57,5
174000,57,5
175000,58,5
176000,58,5
177000,58,5
178000,58,5
179000,58,5
180000,58,5
181000,58,5
182000,58,5
183000,58,5
184000,58,5
185000,58,5
186000,58,5
187000,58,5
188000,58,5
189000,58,5
190000,58,5
191000,58,5
192000,58,5
193000,58,5
194000,58,5
195000,58,5
196000,58,5
197000,58,5
198000,58,5
199000,58,5
200000,58,5
