Weights
[-0.04372102  1.04372102]
[ 1.39587245 -0.39587245]
[-0.05822382  1.05822382]
[ 1.47334867 -0.47334867]
[0.20956265 0.79043735]
[0.10508811 0.89491189]
[0.58917113 0.41082887]
[-1.02853961  2.02853961]
[0.00764201 0.99235799]
[ 2.31730583 -1.31730583]
