E_ele,M_ele
0.147263379394753,0.012345679010821523
0.18219799300036815,0.012195121949732303
0.14727074936442042,0.012195121949732303
0.022211509817602546,0.012195121949732303
0.14728409210311924,0.014492753621088008
0.030194697736054866,0.012195121949732303
0.018359667041538342,0.012195121949732303
0.01327911070940116,0.012345679010821523
0.15794905066863504,0.012195121949732303
0.17167625543199913,0.012195121949732303
0.14727318554416044,0.012195121949732303
0.01479724187413173,0.012195121949732303
0.14727682339367787,0.012195121949732303
0.07656631749524367,0.012195121949732303
0.03201899195345573,0.012195121949732303
0.15150252604591155,0.012195121949732303
0.14726365370071476,0.012658227846498959
0.3012671021389027,0.012195121949732303
0.07839346827062202,0.012345679010821523
0.1268132002024154,0.012195121949732303
0.11904476850388787,0.01785714285395408
0.01037248392632704,0.012195121949732303
0.004624041119842202,0.0124999999984375
0.2027256668627019,0.012658227846498959
0.14542191865646095,0.012345679010821523
0.11984553439902634,0.012195121949732303
0.002428805685816927,0.012345679010821523
0.108654327299117,0.012345679010821523
0.008298786725611953,0.012345679010821523
0.1237268246485955,0.0624999999609375
0.17237293194544084,0.012345679010821523
0.08794753261496886,0.012195121949732303
0.010233837967421656,0.012195121949732303
0.0034400743927091504,0.012195121949732303
0.010225670977588166,0.012658227846498959
0.10068445714900445,0.012195121949732303
0.08138761710373765,0.012195121949732303
0.040613597827973684,0.0124999999984375
0.11743444718849058,0.013157894735110804
0.018621430026067465,0.0
0.14732722015508745,0.012195121949732303
0.08189237284826933,0.012195121949732303
0.1473274397872287,0.012345679010821523
0.08189243869421747,0.012345679010821523
0.14732767366064836,0.012345679010821523
0.14732838685404118,0.012345679010821523
0.08189319942330794,0.012658227846498959
0.14733120876593467,0.013698630135109777
0.08189548692673713,0.01428571428367347
0.14735023356275956,0.0
0.08196859889425472,0.0
0.1036736214373151,0.0
0.021372519600854952,0.0
0.016026104270278046,0.03846153844674556
0.15486258317307272,0.0
0.1494870551363391,0.013333333331555557
0.14948710835339737,0.013698630135109777
