E_ele,M_ele
0.1422789446538685,0.012195121949732303
0.1368483591034727,0.012195121949732303
0.14229241985053492,0.012345679010821523
0.12303311942345652,0.012195121949732303
0.1779923919224091,0.012195121949732303
0.14227909457418744,0.012195121949732303
0.12303364221341216,0.012195121949732303
0.17799171319221938,0.012195121949732303
0.24946437768724036,0.012195121949732303
0.2494611909228868,0.012195121949732303
0.11997423940790776,0.013157894735110804
0.013786455424416318,0.012195121949732303
0.015492488366845684,0.012195121949732303
0.11603481302619,0.012195121949732303
0.006375681775228018,0.012195121949732303
0.012833818095042004,0.012195121949732303
0.023155316804799778,0.012195121949732303
0.023154901456671657,0.012195121949732303
0.023154903250508625,0.012195121949732303
0.023154793421427643,0.012195121949732303
0.023154856816488142,0.012195121949732303
0.17297259030716125,0.012195121949732303
0.023154765726228783,0.012195121949732303
0.1729718669119812,0.012195121949732303
0.028344616283207877,0.012195121949732303
0.012055881428907301,0.013888888886959877
0.017932922219671216,0.012658227846498959
0.09797828853240581,0.013157894735110804
0.003574651231873193,0.012195121949732303
0.009373936978642465,0.012195121949732303
0.1466002729325527,0.012195121949732303
0.13914956100088857,0.012195121949732303
0.1448396372191973,0.012195121949732303
0.16676119985152837,0.012195121949732303
0.196452390966447,0.0124999999984375
0.17291615641245275,0.012195121949732303
0.012825585377860233,0.012195121949732303
0.12303634773562894,0.012195121949732303
0.06300730241959909,0.012195121949732303
0.11649498611308448,0.012195121949732303
0.006550680138042124,0.012195121949732303
0.013181968593884694,0.012195121949732303
0.006035043129676819,0.012195121949732303
0.020329982199925954,0.012195121949732303
0.15486452900109596,0.012195121949732303
0.12369190450474041,0.012658227846498959
0.10449643436647421,0.012195121949732303
0.13383400785029034,0.012195121949732303
0.1631716233870973,0.013157894735110804
0.00617894621119056,0.012195121949732303
0.15175488743803373,0.012195121949732303
0.125126283663839,0.012195121949732303
0.1251209627275004,0.012195121949732303
0.12512052651798275,0.012195121949732303
0.12511889831081896,0.012195121949732303
0.1251183607371193,0.012195121949732303
0.12511728916312628,0.012195121949732303
0.12511599210630456,0.012195121949732303
0.12511485321658186,0.012195121949732303
0.12511374615780765,0.012195121949732303
0.12511200328816835,0.012195121949732303
0.12511152740628514,0.012195121949732303
0.12511048153639845,0.012195121949732303
0.12510987736084989,0.012195121949732303
0.12510896824854278,0.012195121949732303
0.12510776146127273,0.012195121949732303
0.1251072657455974,0.012195121949732303
0.12510613273432586,0.012195121949732303
0.1251051152463759,0.012195121949732303
0.12510409002544498,0.012195121949732303
0.1251030449565971,0.012195121949732303
0.12510197229155862,0.012195121949732303
0.1251015688703939,0.012195121949732303
0.12509989435678787,0.012195121949732303
0.12509936469532146,0.012195121949732303
0.1250982042151664,0.012195121949732303
0.12509762641663227,0.012195121949732303
0.12509711091843445,0.012195121949732303
0.15163756273558227,0.012195121949732303
0.0037587563902464496,0.012195121949732303
0.10550604935348849,0.012195121949732303
0.01499504677630749,0.012195121949732303
0.13914107975320297,0.012345679010821523
0.14227830366061198,0.012195121949732303
0.1368557998730375,0.012195121949732303
0.2893326366283448,0.012195121949732303
0.1699945976866101,0.012195121949732303
0.1422791019326424,0.012195121949732303
0.1368502507548095,0.012195121949732303
0.17287036608670522,0.0124999999984375
0.10453389462232086,0.014084507040269789
0.10789949356224193,0.012987012985326363
0.01692598817340162,0.0
0.14234284212985426,0.012195121949732303
0.1423442293893146,0.012345679010821523
0.12309095863842154,0.014084507040269789
0.14234720573716148,0.012195121949732303
0.12309311881885084,0.013333333331555557
0.14235127429851216,0.0
0.11514084990169653,0.012345679010821523
0.10149955081796977,0.0
0.11514311115839489,0.017543859646044938
0.08094214934510215,0.012820512818869166
0.036126379670076134,0.0
