Weights
[-0.06704226  1.06704226]
[-2.97477779  3.97477779]
[ 1.02430506 -0.02430506]
[0.07701513 0.92298487]
[0.16021581 0.83978419]
[0.20702856 0.79297144]
[-13.94564655  14.94564655]
[ 1.02492706 -0.02492706]
[0.35564543 0.64435457]
[ 1.36468342 -0.36468342]
