Weights
[-0.06704226  1.06704226]
[0.10298849 0.89701151]
[-0.02446213  1.02446213]
[0.25755709 0.74244291]
[ 1.42740454 -0.42740454]
[-0.17775802  1.17775802]
[0.09673571 0.90326429]
[-0.11166614  1.11166614]
[ 1.32160707 -0.32160707]
[0.93039288 0.06960712]
[ 40.66422338 -39.66422338]
[0.05435682 0.94564318]
[-0.29325112  1.29325112]
