Weights
[-0.23485352  1.23485352]
[-0.02667706  1.02667706]
[ 234.41101533 -233.41101533]
[0.1849646 0.8150354]
[0.05614312 0.94385688]
[-11.54675898  12.54675898]
[-3.84000957  4.84000957]
[0.57628313 0.42371687]
[0.57927868 0.42072132]
[0.5792789 0.4207211]
[0.56065945 0.43934055]
[1. 0.]
[0.45779705 0.54220295]
