Weights
[-0.06841012  1.06841012]
[0.0207577 0.9792423]
[0.53956625 0.46043375]
[-0.04255414  1.04255414]
[0.9234144 0.0765856]
[-0.0611446  1.0611446]
[0.14845353 0.85154647]
[ 1.43483329 -0.43483329]
[0.36870889 0.63129111]
[-0.09316718  1.09316718]
[-0.07134215  1.07134215]
[0.10503343 0.89496657]
