Weights
[-1.59272041  2.59272041]
[0.20767456 0.79232544]
[0.50144689 0.49855311]
[-0.08947428  1.08947428]
[0.00764205 0.99235795]
[-0.0437937  1.0437937]
[ 1.04527475 -0.04527475]
