Weights
[-0.02785537  1.02785537]
[0.01336934 0.98663066]
[ 4.48534601 -3.48534601]
[-0.09013786  1.09013786]
[-2.41236638  3.41236638]
[ 1.23443315 -0.23443315]
[ 1.94199299 -0.94199299]
[-0.30123158  1.30123158]
[-0.09101466  1.09101466]
[ 1.24489442 -0.24489442]
