time,nb dead,nb package
1000,0,300
2000,0,300
3000,0,300
4000,0,300
5000,1,247
6000,4,99
7000,4,99
8000,5,44
9000,5,44
10000,6,44
11000,6,44
12000,7,44
13000,8,24
14000,9,24
15000,11,24
16000,13,24
17000,14,24
18000,17,24
19000,19,41
20000,20,41
21000,20,41
22000,20,41
23000,22,41
24000,22,41
25000,22,41
26000,24,41
27000,24,41
28000,25,41
29000,26,41
30000,26,41
31000,26,41
32000,26,41
33000,27,41
34000,28,32
35000,28,32
36000,28,32
37000,29,32
38000,29,32
39000,30,32
40000,31,32
41000,31,32
42000,31,32
43000,32,32
44000,32,32
45000,32,32
46000,33,32
47000,33,32
48000,33,32
49000,33,32
50000,33,32
51000,33,32
52000,33,32
53000,33,32
54000,33,32
55000,33,32
56000,33,32
57000,33,32
58000,34,32
59000,34,32
60000,34,32
61000,35,32
62000,37,32
63000,38,32
64000,38,32
65000,38,32
66000,38,32
67000,38,32
68000,38,32
69000,38,32
70000,38,32
71000,38,32
72000,38,32
73000,39,32
74000,40,32
75000,40,32
76000,40,32
77000,42,32
78000,42,32
79000,42,32
80000,42,32
81000,42,32
82000,42,32
83000,43,32
84000,43,32
85000,43,32
86000,43,32
87000,43,32
88000,43,32
89000,44,32
90000,44,32
91000,44,32
92000,44,32
93000,45,32
94000,45,32
95000,45,32
96000,45,32
97000,45,32
98000,45,32
99000,45,32
100000,46,32
101000,46,32
102000,46,32
103000,46,32
104000,46,32
105000,46,32
106000,46,32
107000,46,32
108000,46,32
109000,47,32
110000,47,32
111000,47,32
112000,48,32
113000,48,32
114000,49,32
115000,49,32
116000,49,32
117000,49,32
118000,50,32
119000,50,32
120000,50,32
121000,50,32
122000,50,32
123000,50,32
124000,50,32
125000,50,32
126000,50,32
127000,50,32
128000,51,32
129000,51,32
130000,51,32
131000,51,32
132000,51,32
133000,51,32
134000,51,32
135000,52,32
136000,52,32
137000,53,18
138000,53,18
139000,53,18
140000,54,5
141000,54,5
142000,55,5
143000,57,5
144000,57,5
145000,57,5
146000,57,5
147000,57,5
148000,58,5
149000,58,5
150000,58,5
151000,58,5
152000,58,5
153000,58,5
154000,58,5
155000,58,5
156000,58,5
157000,58,5
158000,58,5
159000,59,5
160000,59,5
161000,59,5
162000,59,5
163000,59,5
164000,59,5
165000,59,5
166000,59,5
167000,59,5
168000,59,5
169000,59,5
170000,59,5
171000,59,5
172000,59,5
173000,59,5
174000,59,5
175000,59,5
176000,59,5
177000,59,5
178000,59,5
179000,59,5
180000,59,5
181000,60,5
182000,60,5
183000,60,5
184000,61,5
185000,62,5
186000,62,5
187000,62,5
188000,62,5
189000,62,5
190000,62,5
191000,62,5
192000,62,5
193000,63,5
194000,63,5
195000,63,5
196000,63,5
197000,63,5
198000,64,5
199000,65,5
200000,66,5
