Weights
[-0.06897085  1.06897085]
[0.19376321 0.80623679]
[-0.01688838  1.01688838]
[ 1.35733505 -0.35733505]
[0.18147647 0.81852353]
[ 1.63190086 -0.63190086]
[0.11115356 0.88884644]
[-0.31850625  1.31850625]
[-1.56887908  2.56887908]
[ 1.95363138 -0.95363138]
