Weights
[-0.17140031  1.17140031]
[-0.04227669  1.04227669]
[ 2.35152888 -1.35152888]
[0.03660093 0.96339907]
[0.14776214 0.85223786]
[-0.07354292  1.07354292]
[0.66487941 0.33512059]
