Weights
[-0.06700291  1.06700291]
[ 1.7037294 -0.7037294]
[0.70447118 0.29552882]
[-0.02077803  1.02077803]
[ 1.34680911 -0.34680911]
[ 1.60018694 -0.60018694]
[-0.2481107  1.2481107]
[ 1.38908675 -0.38908675]
[-0.66992098  1.66992098]
[-0.11180474  1.11180474]
