E_ele,M_ele
0.10414385832375042,0.012195121949732303
0.10488078787892878,0.012195121949732303
0.09261477518669689,0.012195121949732303
0.10484885003853349,0.012195121949732303
0.17655693244160514,0.012195121949732303
0.10484836528295721,0.012195121949732303
0.09260109939851979,0.012195121949732303
0.1765583658430948,0.012195121949732303
0.10484922584889496,0.012195121949732303
0.1765563325440372,0.012195121949732303
0.08673391510222424,0.012195121949732303
0.005546370644881428,0.012195121949732303
0.11848088339853355,0.012345679010821523
0.2952503664379013,0.012195121949732303
0.0671071958585421,0.012195121949732303
0.06614251117375684,0.012195121949732303
0.0026939226058732488,0.012195121949732303
0.006434733573509867,0.012195121949732303
0.0066369033684242846,0.012195121949732303
0.06230005138973381,0.013513513511687364
0.002710451151487465,0.012345679010821523
0.0075814487860606265,0.0
0.027715278500117787,0.012195121949732303
0.002696349852345285,0.012195121949732303
0.006440181454455352,0.012195121949732303
0.0066421885451357805,0.012195121949732303
0.02771537528076561,0.02222222221728395
0.002696348497524001,0.012658227846498959
0.006439973527661352,0.0124999999984375
0.02771548894666948,0.023255813948080042
0.002696345994942397,0.03333333332222222
0.09351782912401181,0.03846153844674556
0.006540104769233076,0.012195121949732303
0.08537710576050725,0.012195121949732303
0.08943584202822003,0.012195121949732303
0.08537721400363565,0.012195121949732303
0.08943595673652936,0.012195121949732303
0.08537722251993993,0.012195121949732303
0.08943596768755156,0.012195121949732303
0.08537724128435728,0.012195121949732303
0.08943598791014036,0.0124999999984375
0.08537724901407363,0.012195121949732303
0.08943637239658417,0.0124999999984375
0.0853776808006699,0.0124999999984375
0.08943656654065857,0.012658227846498959
0.08943862402079562,0.0
0.06441171686986152,0.0
0.004971738597504017,0.01428571428367347
0.00538709297515241,0.014705882350778549
0.005387092970632223,0.014925373132100692
0.004971738427175884,0.01666666666388889
0.005387092839072898,0.01785714285395408
0.004971737911397962,0.045454545433884296
0.005387091962756721,0.0
0.00497312042246631,0.03333333332222222
0.00498436120642138,0.03333333332222222
0.004280135814935368,0.0
0.004194166073840675,0.026315789466759002
0.004975474021597697,0.0
0.002718684260601573,0.039999999984
E_ele,M_ele
0.10414358907103709,0.012195121949732303
0.10488288611510047,0.012195121949732303
0.09260135819637862,0.012195121949732303
