time,nb dead,nb package
1000,0,300
2000,0,300
3000,0,300
4000,0,300
5000,0,300
6000,0,300
7000,0,300
8000,0,300
9000,0,300
10000,0,300
11000,0,300
12000,0,300
13000,0,300
14000,0,300
15000,0,300
16000,1,274
17000,2,221
18000,3,185
19000,3,185
20000,3,185
21000,5,184
22000,6,166
23000,6,166
24000,7,149
25000,8,149
26000,9,134
27000,9,134
28000,9,134
29000,9,134
30000,11,121
31000,12,121
32000,13,121
33000,13,121
34000,13,121
35000,14,107
36000,14,107
37000,14,107
38000,14,107
39000,14,107
40000,14,107
41000,14,107
42000,14,107
43000,14,107
44000,14,107
45000,15,97
46000,15,97
47000,15,97
48000,15,97
49000,16,87
50000,16,87
51000,17,87
52000,17,87
53000,18,87
54000,18,87
55000,19,87
56000,19,87
57000,19,87
58000,19,87
59000,19,87
60000,20,87
61000,20,87
62000,20,87
63000,20,87
64000,20,87
65000,21,68
66000,22,43
67000,22,43
68000,22,43
69000,22,43
70000,22,43
71000,23,43
72000,23,43
73000,24,10
74000,24,10
75000,24,10
76000,24,10
77000,24,10
78000,25,10
79000,25,10
80000,25,10
81000,25,10
82000,26,10
83000,26,10
84000,27,10
85000,27,10
86000,27,10
87000,27,10
88000,27,10
89000,28,19
90000,28,19
91000,28,19
92000,29,19
93000,29,19
94000,29,19
95000,30,19
96000,30,19
97000,30,19
98000,31,18
99000,31,18
100000,31,18
101000,31,18
102000,31,18
103000,31,18
104000,31,18
105000,32,18
106000,32,18
107000,32,18
108000,32,18
109000,32,18
110000,32,18
111000,32,18
112000,32,18
113000,33,18
114000,33,18
115000,33,18
116000,33,18
117000,33,18
118000,33,18
119000,33,18
120000,33,18
121000,33,18
122000,34,18
123000,34,18
124000,34,18
125000,34,18
126000,34,18
127000,35,18
128000,35,18
129000,35,18
130000,35,18
131000,35,18
132000,35,18
133000,36,18
134000,36,18
135000,36,18
136000,37,18
137000,37,18
138000,37,18
139000,37,18
140000,37,18
141000,37,18
142000,37,18
143000,37,18
144000,38,18
145000,38,18
146000,38,18
147000,39,18
148000,39,18
149000,39,18
150000,39,18
151000,39,18
152000,39,18
153000,41,6
154000,42,6
155000,42,6
156000,42,6
157000,43,6
158000,43,6
159000,43,6
160000,43,6
161000,43,6
162000,43,6
163000,43,6
164000,43,6
165000,43,6
166000,43,6
167000,43,6
168000,43,6
169000,43,6
170000,44,6
171000,44,6
172000,45,6
173000,45,6
174000,45,6
175000,45,6
176000,46,6
177000,47,6
178000,47,6
179000,47,6
180000,47,6
181000,47,6
182000,47,6
183000,48,6
184000,49,6
185000,49,6
186000,49,6
187000,49,6
188000,49,6
189000,49,6
190000,50,6
191000,50,6
192000,50,6
193000,50,6
194000,50,6
195000,50,6
196000,51,6
197000,51,6
198000,51,6
199000,51,6
200000,51,6
