Weights
[-0.07390656  1.07390656]
[0.26155801 0.73844199]
[-0.01392626  1.01392626]
[ 1.02549199 -0.02549199]
[-0.07629776  1.07629776]
[0.0835366 0.9164634]
[ 1.31445289 -0.31445289]
[0.00280999 0.99719001]
[0.55695537 0.44304463]
[-0.05238751  1.05238751]
[0.93713477 0.06286523]
[0.08098449 0.91901551]
[0.17524476 0.82475524]
