delta
1782.573371510367
1276.3920782144287
5293.594993906481
80.35035759614948
1842.5423594453023
120.06568131883796
477.1418033206264
237.34637258747716
161.073849535489
29.743877046079433
80.8966077922596
363.02401576359625
40.59443780746369
550.7938435799515
20.328442685673508
126.87986266468215
6673.663230301019
362.87989435945565
3.849877462871518
294.58568598836064
204.9299716530295
82.71033179022925
105.57979169570535
87.64928108205277
76.74685168812721
1946.4551164518598
2174.3392532710677
1877.762111020089
288.3285124378017
2690.871647913984
297.3296562507021
1030.9256068731993
7607.798450370305
487.6619154262007
9880.96944865572
71.94453182141297
4630.0261966744365
800.8331429188111
1229.7549550206895
1861.1119066406245
761.2108444995247
5412.9854092041205
7529.1760091921315
2074.535699234766
24.64961185012362
2803.9816114501737
782.108625588633
2308.4841234904306
1330.114689967988
5680.09121770403
2505.664166251925
-32.283385423361324
6857.060654957924
20.946851636777865
826.0115725805517
32.07171849018778
5586.279639344837
-194.5579171446152
141.75939174491214
82.26688055723207
116.05575853030314
30.19090853704256
18423.7074607526
3504.791319708136
