E_ele,M_ele
0.10414405197087763,0.012195121949732303
0.10488145126482085,0.012195121949732303
0.09261529094234261,0.013157894735110804
0.1765573764995904,0.012195121949732303
0.09341579014074633,0.012195121949732303
0.1765554981727713,0.012195121949732303
0.024309304143061244,0.012195121949732303
0.0816811686613216,0.012195121949732303
0.024313368397262572,0.012195121949732303
0.027502899092665338,0.012195121949732303
0.024315095081367203,0.012195121949732303
0.08675291570444575,0.012195121949732303
0.02750321790428373,0.012345679010821523
0.02431522435180493,0.012195121949732303
0.08676194071734468,0.013698630135109777
0.024320461480170134,0.013513513511687364
0.08677407479551592,0.12499999984374999
0.005396697312768044,0.012195121949732303
0.009850493975884514,0.012195121949732303
0.005493174658723693,0.012345679010821523
0.009805413774875734,0.0124999999984375
0.005949387818799515,0.012195121949732303
0.009414102481083535,0.012820512818869166
0.005620827272449962,0.012345679010821523
0.009730719821037043,0.012195121949732303
0.0057003015011126215,0.0
0.17671908508191403,0.012345679010821523
0.1767277555550404,0.02173913043005671
0.07353551205962715,0.012658227846498959
0.12438907221317913,0.0
0.05437560435084219,0.013513513511687364
0.09217538607340785,0.0
0.03717939617823821,0.07142857137755101
0.03718567496377949,0.013698630135109777
0.051546722514244296,0.029411764697231835
0.0873175151932574,0.013513513511687364
0.037185170612141674,0.014492753621088008
0.05154650514710607,0.012195121949732303
0.08731723044493238,0.0124999999984375
0.037185543921362516,0.013513513511687364
0.051546717990114205,0.0
0.04505807936091571,0.015624999997558595
0.03357051439073528,0.025641025634451017
0.045622894938270715,0.012658227846498959
0.04562284899586565,0.013157894735110804
0.0335709672383528,0.013157894735110804
0.045622844276471876,0.013513513511687364
0.04462905285259296,0.014705882350778549
0.03198062771069276,0.014492753621088008
0.07386727454175365,0.015624999997558595
0.044628985141231786,0.013333333331555557
0.0027990299953685664,0.08333333326388888
0.0076637147322532375,0.3333333322222222
0.0026372539232153475,0.01785714285395408
0.02828296787877623,0.018181818178512395
0.0021699081434487094,0.09090909082644627
0.0026372411848868717,0.0
0.002977323080234731,0.018518518515089163
0.014735295962056524,0.021276595740153916
0.002977323652281872,0.024390243896490183
0.014735317836601475,0.018518518515089163
0.002977325164432642,0.027027027019722424
0.018897577569737773,0.0
0.014417390605509919,0.0
