time,nb dead,nb package
1000,0,300
2000,0,300
3000,0,300
4000,0,300
5000,0,300
6000,0,300
7000,0,300
8000,0,300
9000,0,300
10000,0,300
11000,0,300
12000,0,300
13000,0,300
14000,0,300
15000,0,300
16000,0,300
17000,0,300
18000,0,300
19000,0,300
20000,0,300
21000,0,300
22000,0,300
23000,0,300
24000,0,300
25000,0,300
26000,0,300
27000,0,300
28000,0,300
29000,0,300
30000,0,300
31000,0,300
32000,0,300
33000,0,300
34000,1,253
35000,1,253
36000,1,253
37000,2,200
38000,2,200
39000,3,200
40000,3,200
41000,3,200
42000,3,200
43000,3,200
44000,3,200
45000,3,200
46000,3,200
47000,4,145
48000,4,145
49000,4,145
50000,5,145
51000,6,44
52000,6,44
53000,6,44
54000,6,44
55000,6,44
56000,6,44
57000,6,44
58000,6,44
59000,6,44
60000,6,44
61000,7,44
62000,7,44
63000,7,44
64000,7,44
65000,8,44
66000,9,44
67000,9,44
68000,9,44
69000,9,44
70000,9,44
71000,9,44
72000,9,44
73000,9,44
74000,9,44
75000,9,44
76000,10,44
77000,10,44
78000,10,44
79000,10,44
80000,10,44
81000,10,44
82000,10,44
83000,11,44
84000,11,44
85000,12,44
86000,12,44
87000,12,44
88000,12,44
89000,12,44
90000,12,44
91000,12,44
92000,13,44
93000,13,44
94000,13,44
95000,13,44
96000,13,44
97000,13,44
98000,13,44
99000,13,44
100000,13,44
101000,13,44
102000,14,34
103000,14,34
104000,14,34
105000,14,34
106000,14,34
107000,14,34
108000,14,34
109000,14,34
110000,14,34
111000,14,34
112000,14,34
113000,14,34
114000,14,34
115000,14,34
116000,14,34
117000,14,34
118000,14,34
119000,14,34
120000,14,34
121000,14,34
122000,14,34
123000,14,34
124000,14,34
125000,14,34
126000,14,34
127000,14,34
128000,14,34
129000,14,34
130000,14,34
131000,15,34
132000,15,34
133000,15,34
134000,15,34
135000,15,34
136000,15,34
137000,15,34
138000,15,34
139000,15,34
140000,15,34
141000,15,34
142000,15,34
143000,15,34
144000,15,34
145000,15,34
146000,15,34
147000,15,34
148000,15,34
149000,15,34
150000,15,34
151000,15,34
152000,15,34
153000,15,34
154000,15,34
155000,15,34
156000,15,34
157000,15,34
158000,15,34
159000,15,34
160000,15,34
161000,16,34
162000,16,34
163000,16,34
164000,16,34
165000,16,34
166000,16,34
167000,16,34
168000,16,34
169000,16,34
170000,16,34
171000,16,34
172000,16,34
173000,16,34
174000,16,34
175000,16,34
176000,17,34
177000,17,34
178000,17,34
179000,17,34
180000,17,34
181000,17,34
182000,17,34
183000,17,34
184000,17,34
185000,17,34
186000,17,34
187000,18,34
188000,18,34
189000,18,34
190000,18,34
191000,18,34
192000,18,34
193000,18,34
194000,19,34
195000,19,34
196000,19,34
197000,19,34
198000,19,34
199000,19,34
200000,19,34
