time,nb dead,nb package
1000,0,300
2000,0,300
3000,0,300
4000,0,300
5000,2,247
6000,4,145
7000,5,44
8000,5,44
9000,6,44
10000,9,44
11000,10,44
12000,11,44
13000,13,44
14000,15,24
15000,16,24
16000,16,24
17000,17,24
18000,19,24
19000,19,24
20000,19,24
21000,21,24
22000,22,24
23000,22,24
24000,22,24
25000,22,24
26000,23,24
27000,24,24
28000,24,24
29000,24,24
30000,24,24
31000,25,24
32000,25,24
33000,26,24
34000,26,24
35000,27,24
36000,28,24
37000,29,24
38000,29,24
39000,29,24
40000,29,24
41000,29,24
42000,29,24
43000,30,24
44000,30,24
45000,31,24
46000,31,24
47000,31,24
48000,31,24
49000,33,24
50000,34,24
51000,34,24
52000,34,24
53000,34,24
54000,34,24
55000,34,24
56000,35,24
57000,35,24
58000,35,24
59000,35,24
60000,35,24
61000,35,24
62000,35,24
63000,37,24
64000,37,24
65000,37,24
66000,37,24
67000,38,24
68000,38,24
69000,39,24
70000,40,24
71000,40,24
72000,41,24
73000,41,24
74000,41,24
75000,41,24
76000,41,24
77000,41,24
78000,42,24
79000,43,24
80000,43,24
81000,44,24
82000,44,24
83000,44,24
84000,44,24
85000,45,24
86000,45,24
87000,46,24
88000,46,24
89000,46,24
90000,46,24
91000,46,24
92000,46,24
93000,46,24
94000,46,24
95000,46,24
96000,47,24
97000,47,24
98000,47,24
99000,47,24
100000,47,24
101000,48,24
102000,48,24
103000,48,24
104000,48,24
105000,48,24
106000,48,24
107000,48,24
108000,48,24
109000,48,24
110000,48,24
111000,48,24
112000,48,24
113000,48,24
114000,48,24
115000,48,24
116000,48,24
117000,48,24
118000,49,24
119000,49,24
120000,50,24
121000,50,24
122000,51,24
123000,51,24
124000,51,24
125000,51,24
126000,51,24
127000,51,24
128000,51,24
129000,51,24
130000,51,24
131000,51,24
132000,51,24
133000,51,24
134000,51,24
135000,51,24
136000,51,24
137000,51,24
138000,51,24
139000,51,24
140000,51,24
141000,51,24
142000,51,24
143000,51,24
144000,51,24
145000,51,24
146000,51,24
147000,52,24
148000,52,24
149000,52,24
150000,52,24
151000,52,24
152000,52,24
153000,52,24
154000,52,24
155000,52,24
156000,53,24
157000,53,24
158000,53,24
159000,53,24
160000,53,24
161000,53,24
162000,53,24
163000,53,24
164000,53,24
165000,53,24
166000,53,24
167000,53,24
168000,53,24
169000,53,24
170000,53,24
171000,54,24
172000,54,24
173000,54,24
174000,54,24
175000,54,24
176000,54,24
177000,54,24
178000,54,24
179000,54,24
180000,54,24
181000,54,24
182000,54,24
183000,54,24
184000,54,24
185000,54,24
186000,54,24
187000,54,24
188000,54,24
189000,54,24
190000,55,24
191000,55,24
192000,55,24
193000,55,24
194000,55,24
195000,55,24
196000,55,24
197000,55,24
198000,55,24
199000,55,24
200000,55,24
