Weights
[-0.05622562  1.05622562]
[0.07004341 0.92995659]
[-0.33261146  1.33261146]
[-0.8297972  1.8297972]
[0.44494777 0.55505223]
[0.97098209 0.02901791]
[ 1.0295733 -0.0295733]
[ 3.9966866 -2.9966866]
