Weights
[-0.07880847  1.07880847]
[-0.23151091  1.23151091]
[0.40794511 0.59205489]
[ 1.09833589 -0.09833589]
[-2.39953301  3.39953301]
[-0.13997322  1.13997322]
[0.9913071 0.0086929]
