Weights
[-0.01325916  1.01325916]
[0.19024518 0.80975482]
[0.18323722 0.81676278]
[0.16988126 0.83011874]
[0.305805 0.694195]
[-0.05604525  1.05604525]
[0.89552263 0.10447737]
[0.89217033 0.10782967]
[0.64031492 0.35968508]
[0.81592633 0.18407367]
[1. 0.]
