Weights
[-0.0790703  1.0790703]
[-0.23969122  1.23969122]
[ 1.38854239 -0.38854239]
[0.23532479 0.76467521]
[-0.36006425  1.36006425]
[-0.08505633  1.08505633]
[-0.20481277  1.20481277]
[0.22353837 0.77646163]
[0.85698294 0.14301706]
[1. 0.]
