delta
513.323145942983
396.29638413515113
824.0878805394373
112.44016416339491
1630.9360978055302
701.0968224781163
16.480594564405692
96.02592282678324
130.91237522061692
37.034494192278544
54.419521186056954
3.5096002530926853
395.43575689862155
141.48742361859968
15.101034501593858
19.83148877898475
3.867748720235795
91.3254846032496
98.16256898052507
329.790241319969
910.9775876811191
91.91302436058686
68.87875694062132
235.61294767073923
48.26823159391461
1122.6172438740286
145.63005955070366
646.3876699737484
620.8128903981451
1915.0994914819385
1629.551403213267
245.34141364652533
683.9468741590645
448.30334627633783
2684.456815826881
565.3188938732674
