Weights
[-0.04372102  1.04372102]
[ 1.39587245 -0.39587245]
[-0.05822382  1.05822382]
[ 1.29254944 -0.29254944]
[ 6.66665561 -5.66665561]
[-0.05118952  1.05118952]
[0.16396191 0.83603809]
[ 1.3602429 -0.3602429]
[0.16648395 0.83351605]
[0.06769286 0.93230714]
