time,nb dead,nb package
1000,0,200
2000,0,200
3000,0,200
4000,0,200
5000,0,200
6000,0,200
7000,0,200
8000,0,200
9000,0,200
10000,0,200
11000,0,200
12000,0,200
13000,0,200
14000,0,200
15000,0,200
16000,0,200
17000,0,200
18000,0,200
19000,0,200
20000,0,200
21000,0,200
22000,0,200
23000,0,200
24000,0,200
25000,0,200
26000,0,200
27000,0,200
28000,0,200
29000,0,200
30000,0,200
31000,0,200
32000,0,200
33000,0,200
34000,0,200
35000,0,200
36000,0,200
37000,0,200
38000,0,200
39000,0,200
40000,0,200
41000,0,200
42000,0,200
43000,0,200
44000,0,200
45000,0,200
46000,0,200
47000,0,200
48000,0,200
49000,0,200
50000,0,200
51000,0,200
52000,0,200
53000,0,200
54000,0,200
55000,0,200
56000,0,200
57000,0,200
58000,0,200
59000,0,200
60000,1,122
61000,1,122
62000,1,122
63000,1,122
64000,1,122
65000,1,122
66000,1,122
67000,1,122
68000,1,122
69000,1,122
70000,1,122
71000,2,122
72000,2,122
73000,2,122
74000,2,122
75000,2,122
76000,2,122
77000,2,122
78000,2,122
79000,2,122
80000,2,122
81000,2,122
82000,2,122
83000,3,122
84000,3,122
85000,3,122
86000,3,122
87000,3,122
88000,4,76
89000,4,76
90000,4,76
91000,5,76
92000,5,76
93000,5,76
94000,5,76
95000,5,76
96000,5,76
97000,5,76
98000,5,76
99000,5,76
100000,5,76
101000,5,76
102000,5,76
103000,5,76
104000,5,76
105000,5,76
106000,5,76
107000,5,76
108000,5,76
109000,5,76
110000,5,76
111000,5,76
112000,5,76
113000,5,76
114000,5,76
115000,5,76
116000,6,76
117000,6,76
118000,6,76
119000,6,76
120000,6,76
121000,6,76
122000,6,76
123000,6,76
124000,6,76
125000,6,76
126000,6,76
127000,6,76
128000,6,76
129000,6,76
130000,6,76
131000,6,76
132000,6,76
133000,6,76
134000,6,76
135000,6,76
136000,6,76
137000,6,76
138000,6,76
139000,6,76
140000,6,76
141000,6,76
142000,6,76
143000,7,52
144000,7,52
145000,7,52
146000,7,52
147000,7,52
148000,7,52
149000,7,52
150000,7,52
151000,7,52
152000,7,52
153000,7,52
154000,7,52
155000,7,52
156000,7,52
157000,7,52
158000,7,52
159000,7,52
160000,7,52
161000,7,52
162000,7,52
163000,7,52
164000,7,52
165000,7,52
166000,7,52
167000,7,52
168000,7,52
169000,7,52
170000,7,52
171000,7,52
172000,7,52
173000,7,52
174000,7,52
175000,7,52
176000,7,52
177000,7,52
178000,8,52
179000,8,52
180000,9,24
181000,10,24
182000,10,24
183000,10,24
184000,10,24
185000,10,24
186000,10,24
187000,10,24
188000,10,24
189000,10,24
190000,10,24
191000,10,24
192000,10,24
193000,10,24
194000,10,24
195000,10,24
196000,10,24
197000,10,24
198000,10,24
199000,10,24
200000,10,24
