time,nb dead,nb package
1000,0,200
2000,0,200
3000,0,200
4000,0,200
5000,0,200
6000,0,200
7000,0,200
8000,0,200
9000,0,200
10000,0,200
11000,0,200
12000,0,200
13000,0,200
14000,0,200
15000,0,200
16000,0,200
17000,0,200
18000,0,200
19000,0,200
20000,0,200
21000,0,200
22000,0,200
23000,0,200
24000,0,200
25000,0,200
26000,0,200
27000,0,200
28000,0,200
29000,0,200
30000,0,200
31000,0,200
32000,0,200
33000,0,200
34000,0,200
35000,0,200
36000,0,200
37000,0,200
38000,0,200
39000,0,200
40000,0,200
41000,0,200
42000,0,200
43000,0,200
44000,0,200
45000,0,200
46000,0,200
47000,0,200
48000,0,200
49000,0,200
50000,0,200
51000,0,200
52000,1,154
53000,1,154
54000,1,154
55000,1,154
56000,1,154
57000,1,154
58000,1,154
59000,1,154
60000,1,154
61000,2,113
62000,2,113
63000,2,113
64000,2,113
65000,2,113
66000,2,113
67000,2,113
68000,2,113
69000,2,113
70000,2,113
71000,2,113
72000,2,113
73000,2,113
74000,2,113
75000,2,113
76000,2,113
77000,2,113
78000,2,113
79000,2,113
80000,2,113
81000,2,113
82000,2,113
83000,2,113
84000,2,113
85000,2,113
86000,2,113
87000,2,113
88000,2,113
89000,2,113
90000,2,113
91000,2,113
92000,2,113
93000,2,113
94000,2,113
95000,2,113
96000,2,113
97000,3,81
98000,3,81
99000,3,81
100000,3,81
101000,3,81
102000,3,81
103000,3,81
104000,3,81
105000,3,81
106000,3,81
107000,3,81
108000,3,81
109000,3,81
110000,3,81
111000,3,81
112000,3,81
113000,3,81
114000,3,81
115000,3,81
116000,3,81
117000,3,81
118000,3,81
119000,3,81
120000,3,81
121000,3,81
122000,3,81
123000,3,81
124000,3,81
125000,3,81
126000,3,81
127000,3,81
128000,3,81
129000,3,81
130000,3,81
131000,3,81
132000,3,81
133000,3,81
134000,3,81
135000,3,81
136000,3,81
137000,3,81
138000,3,81
139000,3,81
140000,3,81
141000,3,81
142000,3,81
143000,4,81
144000,4,81
145000,4,81
146000,4,81
147000,4,81
148000,4,81
149000,4,81
150000,4,81
151000,4,81
152000,4,81
153000,4,81
154000,4,81
155000,4,81
156000,4,81
157000,5,81
158000,5,81
159000,5,81
160000,5,81
161000,5,81
162000,5,81
163000,5,81
164000,5,81
165000,5,81
166000,6,65
167000,6,65
168000,6,65
169000,6,65
170000,6,65
171000,6,65
172000,6,65
173000,6,65
174000,7,65
175000,7,65
176000,7,65
177000,7,65
178000,7,65
179000,7,65
180000,7,65
181000,7,65
182000,7,65
183000,8,65
184000,8,65
185000,8,65
186000,8,65
187000,8,65
188000,8,65
189000,8,65
190000,8,65
191000,8,65
192000,8,65
193000,8,65
194000,8,65
195000,8,65
196000,8,65
197000,8,65
198000,8,65
199000,8,65
200000,8,65
