Weights
[-0.04372102  1.04372102]
[ 1.39587245 -0.39587245]
[-0.05822382  1.05822382]
[ 1.47334867 -0.47334867]
[0.20956265 0.79043735]
[0.07418023 0.92581977]
[0.43604438 0.56395562]
[-0.07651283  1.07651283]
[0.09175866 0.90824134]
[ 1.14811755 -0.14811755]
