Weights
[-0.0684894  1.0684894]
[0.015606 0.984394]
[ 2.32815046 -1.32815046]
[-0.00276885  1.00276885]
[-0.01414255  1.01414255]
[0.76275315 0.23724685]
[0.77632031 0.22367969]
