Weights
[-0.0684894  1.0684894]
[0.15049504 0.84950496]
[0.01474036 0.98525964]
[-0.04939472  1.04939472]
[-0.52813962  1.52813962]
[-0.24630088  1.24630088]
[0.93477106 0.06522894]
[ 1.03871513 -0.03871513]
