Weights
[-0.0684894  1.0684894]
[0.09387097 0.90612903]
[0.05041119 0.94958881]
[0.14351066 0.85648934]
[-0.96819414  1.96819414]
[ 1.03319359 -0.03319359]
[0.34148264 0.65851736]
[0.57109759 0.42890241]
