Weights
[-0.06965601  1.06965601]
[0.39080955 0.60919045]
[-0.01224514  1.01224514]
[-0.14602853  1.14602853]
[ 2.26531734 -1.26531734]
[0.4036802 0.5963198]
[0.1230562 0.8769438]
[ 1.27010706 -0.27010706]
[0.4834448 0.5165552]
[0.0288105 0.9711895]
[ 3.86551254 -2.86551254]
[-0.30041648  1.30041648]
[-0.36341644  1.36341644]
[ 23.85517006 -22.85517006]
