Weights
[-0.06965601  1.06965601]
[0.07926065 0.92073935]
[0.10985086 0.89014914]
[-1.59447031  2.59447031]
[-0.8681865  1.8681865]
[ 1.09765183 -0.09765183]
[ 2.29731593 -1.29731593]
