E_ele,M_ele
0.1422789446538685,0.012195121949732303
0.13684822078556272,0.012195121949732303
0.1422898213166434,0.012345679010821523
0.1230331539160644,0.012195121949732303
0.17799222176166696,0.012195121949732303
0.1422798874053231,0.012195121949732303
0.12303373707205545,0.012195121949732303
0.17799198216100118,0.012195121949732303
0.012324687833356555,0.012195121949732303
0.03313877286834331,0.012195121949732303
0.010901085104276554,0.012195121949732303
0.012326432985875165,0.012195121949732303
0.24950843666883285,0.012195121949732303
0.012826646795065453,0.012195121949732303
0.006373620186875362,0.012195121949732303
0.012827722346701837,0.012195121949732303
0.006373969498521471,0.012195121949732303
0.012828107341458141,0.012195121949732303
0.006374153407944336,0.012195121949732303
0.012828504590733649,0.012195121949732303
0.023145493039285238,0.012195121949732303
0.00942916264901497,0.012195121949732303
0.009430743978389175,0.012195121949732303
0.00943187895077171,0.012195121949732303
0.006377773568976686,0.012195121949732303
0.010203272973630117,0.012195121949732303
0.012554670297800401,0.012345679010821523
0.014316356552353861,0.012658227846498959
0.016432382921449263,0.07692307686390532
0.0053354959836006575,0.06666666662222222
0.006378284923362441,0.021276595740153916
0.1732601523537441,0.0
0.12280310187559507,0.012658227846498959
0.12291591413826664,0.0
0.07600984291689969,0.023255813948080042
0.06146802722612138,0.019607843133410227
0.049968580085065495,0.0
0.14752774318892212,0.01639344262026337
